453,Unhallowed Runic Tome,5,4,True,True,0,1286,26,Daedric Enchanting Station,3544,3,48,The Deadlands
624,Vacuum Filtration Apparatus,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
233,Vakka Bok Sun Bowl,4,3,True,False,2281,726,0,,-1,-1,34,Murkmire
781,Valenwood Skull Blocks,5,4,True,True,8030,347,0,,-1,-1,25,Coldharbour
354,Vampiric Stained Glass,5,4,True,True,2513,1207,0,,-1,-1,46,The Reach
711,Vented Potbelly Stove,5,4,True,True,0,1413,58,Apocryphal Jewelry Station,6539,10,52,Apocrypha
631,Vial of Watcher Ink,3,2,True,True,5845,1413,0,,-1,-1,52,Apocrypha
578,Vintage Necrom Votive,2,1,False,True,4206,1414,0,,-1,-1,51,Telvanni Peninsula
680,Vitharn-crafted Bail,5,4,True,True,0,1443,55,The Saint and the Seducer,6381,5,53,West Weald
764,Vitrified Soul Crystal,5,4,True,True,7681,1502,0,,-1,-1,54,Solstice
439,Void Alloy Lame Plates,5,4,True,True,0,1286,23,Spaulder of Ruin,3546,5,48,The Deadlands
438,Void Alloy Rivets,5,4,True,True,0,1286,23,Spaulder of Ruin,3546,5,48,The Deadlands
250,Void-Crystal Anomaly,5,4,True,True,2301,347,0,,-1,-1,25,Coldharbour
615,Volcanic Sand Bath,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
671,Volenfell Etching Tools,5,4,True,True,0,1443,53,Rourken Steamguards,6379,5,53,West Weald
263,Warcaller's Painted Drum,5,5,True,True,2314,535,0,,-1,-1,8,Betnikh
381,Warm Asymmetrical Ruby,5,4,True,True,0,1261,18,Death Dealer's Fete,2723,5,47,Blackwood
244,Warped Scrying Dipper,3,2,True,True,2292,1027,0,,-1,-1,38,Artaeum
207,Watcher's Ritual Stole,2,1,False,True,2255,888,0,,-1,-1,26,Craglorn
664,Watchful Light,4,3,True,True,6029,1413,0,,-1,-1,52,Apocrypha
220,Water-worn Anvil Bust,3,2,True,True,2268,823,0,,-1,-1,30,Gold Coast
738,Wave Embellished Comb,5,4,True,True,0,1502,62,"Music Box, Hermit Crab Dance",7277,5,54,Solstice
64,Weathered Dwarven Cogs,3,2,True,False,0,104,6,Ebon Dwarven Wolf,458,17,5,Alik'r Desert
383,Weighted Spiked Bridge,5,4,True,True,0,1261,18,Death Dealer's Fete,2723,5,47,Blackwood
571,Welkynd Jewel,5,4,True,True,0,1413,42,Torc of the Last Ayleid King,4202,5,52,Apocrypha
385,Wide Barbed Shank,5,4,True,True,0,1261,18,Death Dealer's Fete,2723,5,47,Blackwood
701,Wildsmith Anointing Decoction,5,4,True,True,0,1443,56,Ayleid Blacksmithing Station,6397,5,53,West Weald
703,Wildsmithed Anvil,5,4,True,True,0,1443,56,Ayleid Blacksmithing Station,6397,5,53,West Weald
790,Window of Divinity,5,4,True,True,8373,3,0,,-1,-1,2,Glenumbra
524,Winter's Pelt Lining,5,4,True,True,0,1383,34,Faun's Lark Cladding,3998,5,50,Galen
521,Withered Garlic Gorget,5,4,True,True,0,1383,34,Faun's Lark Cladding,3998,5,50,Galen
175,Wolf-head Brooch,3,2,True,True,2223,101,0,,-1,-1,13,Eastmarch
394,Wolf-Tail Sash,5,4,True,True,0,1261,20,Harpooner's Wading Kilt,2725,5,47,Blackwood
784,Wooden Display Board,5,4,True,True,0,816,66,Thieves Guild Armory Station,8371,5,29,Hew's Bane
505,Woodfire Chamber,5,4,True,True,0,1318,33,Druidic Provisioning Station,3759,10,49,High Isle
763,Worm Cult Wagon Bed,5,4,True,True,0,1502,64,Cult Blacksmithing Station,7680,5,54,Solstice
65,Worn Dwarven Gears,3,2,True,False,0,534,6,Ebon Dwarven Wolf,458,17,7,Stros M'Kai
214,Worn Orcish Cauldron,3,2,True,True,2262,684,0,,-1,-1,28,Wrothgar
504,Woven Straining Bowl,5,4,True,True,0,1318,33,Druidic Provisioning Station,3759,10,49,High Isle
649,Writhing Tendril Harness,5,4,True,True,0,1413,50,Apocryphal Clothier Station,6020,5,52,Apocrypha
552,Writhing Vine Mass,5,4,True,False,0,1383,37,Barkroot Blessing,4028,10,50,Galen
759,Writhing Wagon Wheel,5,4,True,True,0,1502,64,Cult Blacksmithing Station,7680,5,54,Solstice
154,Wyrd Root Figure,3,2,True,True,2202,92,0,,-1,-1,6,Bangkorai
808,Xirkn-Zel Chamberpot,3,2,True,True,8798,534,0,,-1,-1,7,Stros M'Kai
246,Yellowed Grummite Pearl,2,1,False,True,2294,267,0,,-1,-1,39,Eyevea
260,Yokudan Skystone Scabbard,4,3,True,True,2311,816,0,,-1,-1,29,Hew's Bane
105,Ysgramor's Chosen Body Marking,3,2,True,False,2171,1160,0,,-1,-1,37,Western Skyrim
106,Ysgramor's Chosen Face Marking,3,2,True,False,2172,1160,0,,-1,-1,37,Western Skyrim
375,Z'en Idol,4,3,True,True,2717,1261,0,,-1,-1,47,Blackwood
789,Zenithar Devotional Stele,5,4,True,True,8372,3,0,,-1,-1,2,Glenumbra
