743,Solstice Giant Crocodile Tail,3,2,True,True,7282,1502,0,,-1,-1,54,Solstice
258,Sorcerer-King's Blade,5,4,True,True,2309,382,0,,-1,-1,20,Reaper's March
358,Spear Tip of the Reach King,4,3,True,False,2517,1207,0,,-1,-1,46,The Reach
433,Spell-Scorched Table,5,4,True,True,0,1286,26,Daedric Enchanting Station,3544,3,48,The Deadlands
259,Spellscar Shard,4,3,True,True,2310,888,0,,-1,-1,26,Craglorn
237,Spiked Scalebreaker Bolt,2,1,False,True,2285,1133,0,,-1,-1,36,Southern Elsweyr
192,Spinner's Singing Bone,2,1,False,True,2240,58,0,,-1,-1,19,Malabal Tor
149,Spire of Erokii Frieze,4,3,True,False,2197,20,0,,-1,-1,4,Rivenspire
595,Sporecrafter's Grinding Stone,5,4,True,False,0,1414,45,Spore Savant Face Marks,4210,7,51,Telvanni Peninsula
586,Sporecrafter's Press,5,4,True,False,0,1414,44,Spore Savant Body Marks,4209,7,51,Telvanni Peninsula
597,Sporecrafter's Purse,5,4,True,False,0,1414,45,Spore Savant Face Marks,4210,7,51,Telvanni Peninsula
279,"St. Alessia, Paravant",5,5,True,True,2330,383,0,,-1,-1,17,Grahtwood
268,"St. Nerevar, Moon-and-Star",5,4,True,True,2319,849,0,,-1,-1,31,Vvardenfell
153,St. Pelin's Clod,2,1,False,True,2201,92,0,,-1,-1,6,Bangkorai
288,Stained Glass of Lunar Phases,5,5,True,True,2339,1086,0,,-1,-1,35,Northern Elsweyr
403,Stained Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
449,Stainless Imperial Band,5,4,True,True,0,1286,25,Belharza's Band,3548,5,48,The Deadlands
778,Starlight Oil,5,4,True,True,0,347,65,Shattered Paths Signet,8020,5,25,Coldharbour
475,Steel Serpent Fangs,5,4,True,True,0,1318,31,Sea-Serpent's Coil,3739,5,49,High Isle
734,Stepped Fret Plinth,5,4,True,True,0,1502,62,"Music Box, Hermit Crab Dance",7277,5,54,Solstice
114,Sticky Integument Leather,5,4,True,True,0,267,8,Thrassian Stranglers,2182,5,39,Eyevea
413,Stitched Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
635,"Stone Relief, Yokudan",4,3,True,True,5849,104,0,,-1,-1,5,Alik'r Desert
482,Stone Shank Frame,5,4,True,True,0,1318,32,Oakensoul Ring,3740,5,49,High Isle
593,Stone Stamp,5,4,True,False,0,1414,45,Spore Savant Face Marks,4210,7,51,Telvanni Peninsula
232,Stone-Chief's Xul-Vaat,3,2,True,True,2280,726,0,,-1,-1,34,Murkmire
772,Stone-Nest Counter Weight,3,2,True,True,7689,1502,0,,-1,-1,54,Solstice
767,Stone-Nest Gazebo,4,3,True,True,7684,1502,0,,-1,-1,54,Solstice
766,Stone-Nest Pendulum,4,3,True,True,7683,1502,0,,-1,-1,54,Solstice
768,"Stone-Nest Pillar, Temple",4,3,True,True,7685,1502,0,,-1,-1,54,Solstice
751,Stone-Nest Soup Stone,2,1,False,True,7676,1502,0,,-1,-1,54,Solstice
745,"Stone-Nest Totem, Behemoth",3,2,True,True,7284,1502,0,,-1,-1,54,Solstice
744,"Stone-Nest Totem, Iguana",3,2,True,True,7283,1502,0,,-1,-1,54,Solstice
746,"Stone-Nest Totem, Massive Skull",3,2,True,True,7285,1502,0,,-1,-1,54,Solstice
514,Stonelore Circle Effigy,3,2,True,True,3765,1318,0,,-1,-1,49,High Isle
537,Storm-Weathered Drafting Top,5,4,True,True,0,1383,39,Shipbuilders Crafting Station,4027,3,50,Galen
647,Structural Tentacle Arch,5,4,True,True,0,1413,50,Apocryphal Clothier Station,6020,5,52,Apocrypha
619,Sturdy Crucible,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
384,Sturdy Silver Prongs,5,4,True,True,0,1261,18,Death Dealer's Fete,2723,5,47,Blackwood
785,Surreptitious Cabinet,5,4,True,True,0,816,66,Thieves Guild Armory Station,8371,5,29,Hew's Bane
296,Sweet Khenarthi's Song,4,3,True,True,2347,537,0,,-1,-1,21,Khenarthi's Roost
121,Symbol of Y'ffre,5,4,True,True,0,108,10,Ring of the Wild Hunt,2184,5,18,Greenshade
301,Tall Papa's Lamp,4,3,True,True,2352,92,0,,-1,-1,6,Bangkorai
792,Tapestry of the Prince's Hunt,4,3,True,True,8375,3,0,,-1,-1,2,Glenumbra
405,Tattered Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
622,Tempered Brass Retort,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
713,Tentacled Tool Rack,5,4,True,True,0,1413,58,Apocryphal Jewelry Station,6539,10,52,Apocrypha
275,The Dutiful Guar,4,3,True,True,2326,281,0,,-1,-1,15,Bal Foyen
297,The Heartland,4,3,True,True,2348,104,0,,-1,-1,5,Alik'r Desert
345,Thin Dwarven Hinges,5,4,True,False,0,1207,17,Dwarven Scarab,2510,7,46,The Reach
136,Thirsting Girdle,5,4,True,True,0,20,13,Bloodlord's Embrace,2187,5,4,Rivenspire
564,Thras-Crafted Breeches,5,4,True,True,0,1414,41,Esoteric Environment Greaves,4200,5,51,Telvanni Peninsula
806,Thrassian Compass,2,1,True,True,8796,535,0,,-1,-1,8,Betnikh
517,Thrassian Crystal Shard,2,1,False,True,3995,1383,0,,-1,-1,50,Galen
406,Threadbare Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
